batch,exit,horizon,instance,order,search,solved,total,trivial,valid,gc_alternatives,gc_bfs_retries,gc_chain_labels,gc_chain_time,gc_chains,gc_deep_fallbacks,gc_distinct,gc_exact_sccs,gc_explored_states,gc_factors_covered,gc_factors_with_moves,gc_goal_factors,gc_heuristic_sccs,gc_largest_scc,gc_leftover,gc_mean_product_factors,gc_pair_chains,gc_pairs_weight,gc_proven,gc_sccs,gc_selection_rounds,gc_skipped_budget,gc_subgoal_chains,gc_switches,gc_too_big_alone,gc_total_time,gc_unsolved_abstractions,gc_violated,gc_work
full,0,4,pipesworld-notankage/p11-net2-b10-g2,gc2_b200k,31.3361,True,33.1704,False,True,3,24,18,2.99504,3,0,15,2,276667,93,172,2,0,2,785,37.3333,1,15,2,13,0,0,0,0,0,3.06388,0,2,
full,0,2,psr-small/p06-s10-n1-l4-f50,gc2,0.00487989,True,0.0076441,False,True,6,0,48,0.000142945,6,0,6,1,66,6,6,3,0,6,4,6,3,42,1,1,0,0,0,0,0,0.000585624,0,6,
full,0,2,psr-small/p06-s10-n1-l4-f50,gc2_b200k,0.00481705,True,0.00763813,False,True,6,0,48,0.000134508,6,0,6,1,66,6,6,3,0,6,4,6,3,42,1,1,0,0,0,0,0,0.000554502,0,6,
full,0,2,psr-small/p11-s18-n2-l2-f50,gc2,0.0118487,True,0.0150538,False,True,12,0,192,0.00147997,12,0,15,1,1452,12,12,5,0,15,9,11.5,7,180,1,1,0,0,0,0,0,0.00659219,0,12,
full,0,2,psr-small/p11-s18-n2-l2-f50,gc2_b200k,0.0112662,True,0.014905,False,True,12,0,192,0.0014589,12,0,15,1,1452,12,12,5,0,15,9,11.5,7,180,1,1,0,0,0,0,0,0.00618529,0,12,
full,0,4,psr-small/p12-s21-n2-l3-f30,gc2,0.0139417,True,0.0173707,False,True,14,0,179,0.00154561,14,0,11,1,1498,11,11,6,0,11,12,10.3571,8,165,1,1,0,0,0,0,0,0.00560148,0,33,
full,0,4,psr-small/p12-s21-n2-l3-f30,gc2_b200k,0.0150863,True,0.0187649,False,True,14,0,179,0.00159372,14,0,11,1,1498,11,11,6,0,11,12,10.3571,8,165,1,1,0,0,0,0,0,0.00600352,0,33,
full,0,4,psr-small/p16-s29-n2-l5-f30,gc2,0.0238904,True,0.0312094,False,True,2,0,50,0.00666341,2,0,20,1,5360,17,17,2,0,19,35,24.5,1,48,1,2,0,0,0,0,0,0.00864595,0,6,
full,0,4,psr-small/p16-s29-n2-l5-f30,gc2_b200k,0.0230319,True,0.0306087,False,True,2,0,50,0.00720585,2,0,20,1,5360,17,17,2,0,19,35,24.5,1,48,1,2,0,0,0,0,0,0.00904385,0,6,
full,0,2,psr-small/p23-s38-n3-l3-f50,gc2,0.0100446,True,0.014743,False,True,20,0,186,0.00287782,20,0,9,1,2195,17,17,8,0,7,25,14.15,12,166,1,3,0,0,0,0,0,0.00430395,0,11,
full,0,2,psr-small/p23-s38-n3-l3-f50,gc2_b200k,0.00941167,True,0.0143592,False,True,20,0,186,0.00287255,20,0,9,1,2195,17,17,8,0,7,25,14.15,12,166,1,3,0,0,0,0,0,0.00417849,0,11,
full,0,4,psr-small/p26-s41-n3-l4-f30,gc2,0.0159603,True,0.0188522,False,True,16,0,207,0.00211471,16,0,12,1,1853,14,14,7,0,12,14,12.375,9,191,1,1,0,0,0,0,0,0.00769376,0,35,
full,0,4,psr-small/p26-s41-n3-l4-f30,gc2_b200k,0.0179542,True,0.0212419,False,True,16,0,207,0.00209238,16,0,12,1,1853,14,14,7,0,12,14,12.375,9,191,1,1,0,0,0,0,0,0.00862784,0,35,
full,0,4,psr-small/p32-s50-n4-l2-f50,gc2,0.0314784,True,0.0353624,False,True,18,0,334,0.00616627,18,0,19,1,5861,19,19,7,0,18,15,16.5556,11,316,1,2,0,0,0,0,0,0.0213649,0,40,
full,0,4,psr-small/p32-s50-n4-l2-f50,gc2_b200k,0.0324662,True,0.0382558,False,True,18,0,334,0.0071272,18,0,19,1,5861,19,19,7,0,18,15,16.5556,11,316,1,2,0,0,0,0,0,0.0229724,0,40,
full,0,2,psr-small/p33-s51-n4-l2-f70,gc2,0.0198495,True,0.0287608,False,True,2,0,42,0.00853651,2,0,18,1,5604,22,23,2,0,17,49,32.5,1,40,1,2,0,0,0,0,0,0.0094865,0,2,
full,0,2,psr-small/p33-s51-n4-l2-f70,gc2_b200k,0.0182484,True,0.026914,False,True,2,0,42,0.00797214,2,0,18,1,5604,22,23,2,0,17,49,32.5,1,40,1,2,0,0,0,0,0,0.0088464,0,2,
full,0,2,psr-small/p34-s55-n4-l3-f70,gc2,0.0183939,True,0.0228109,False,True,18,0,294,0.00363108,18,0,17,1,3050,18,18,7,0,17,13,15.5556,11,276,1,1,0,0,0,0,0,0.0132616,0,16,
full,0,2,psr-small/p34-s55-n4-l3-f70,gc2_b200k,0.0187394,True,0.0229272,False,True,18,0,294,0.00351014,18,0,17,1,3050,18,18,7,0,17,13,15.5556,11,276,1,1,0,0,0,0,0,0.0137932,0,16,
full,0,2,psr-small/p45-s94-n4-l3-f50,gc2,0.0279877,True,0.0322614,False,True,21,0,321,0.0059881,21,0,15,1,5484,19,19,8,0,15,19,16.4286,13,300,1,1,0,0,0,0,0,0.0222655,0,18,
full,0,2,psr-small/p45-s94-n4-l3-f50,gc2_b200k,0.0294003,True,0.0339952,False,True,21,0,321,0.00632332,21,0,15,1,5484,19,19,8,0,15,19,16.4286,13,300,1,1,0,0,0,0,0,0.0235133,0,18,
full,0,11,psr-small/p46-s97-n5-l2-f30,gc2,2.99193,True,3.0048,False,True,2,10,27,0.127406,2,0,14,1,99638,28,28,2,0,8,54,35.5,1,25,1,7,0,0,0,0,0,0.128019,0,5,
full,0,11,psr-small/p46-s97-n5-l2-f30,gc2_b200k,2.84018,True,2.85173,False,True,2,10,27,0.116215,2,0,14,1,99638,28,28,2,0,8,54,35.5,1,25,1,7,0,0,0,0,0,0.116803,0,5,
full,0,4,psr-small/p47-s98-n5-l2-f50,gc2,0.110731,True,0.117214,False,True,30,0,534,0.0552175,30,0,19,1,50592,24,24,11,0,19,30,20.7,19,504,1,1,0,0,0,0,0,0.0913679,0,60,
full,0,4,psr-small/p47-s98-n5-l2-f50,gc2_b200k,0.103298,True,0.111091,False,True,30,0,534,0.0524181,30,0,19,1,50592,24,24,11,0,19,30,20.7,19,504,1,1,0,0,0,0,0,0.0857895,0,60,
full,0,4,psr-small/p48-s101-n5-l3-f30,gc2,0.72934,True,0.759976,False,True,19,30,320,0.632828,19,3,32,1,558242,36,36,19,0,31,82,26.2105,0,301,1,2,0,38,0,0,0,0.656453,0,18,
full,0,6,psr-small/p48-s101-n5-l3-f30,gc2_b200k,1.18055,True,1.21277,False,True,19,15,194,0.355923,19,15,30,1,269698,36,36,19,0,29,84,13.1053,0,175,1,2,0,50,0,0,0,0.361519,0,7,
full,0,9,psr-small/p49-s105-n6-l2-f30,gc2,3.81341,True,3.84167,False,True,21,43,289,0.652671,21,14,38,1,530697,40,40,21,0,38,89,16.7143,0,268,1,1,0,53,0,0,0,0.786958,0,55,
full,0,11,psr-small/p49-s105-n6-l2-f30,gc2_b200k,6.47766,True,6.50562,False,True,21,22,246,0.310134,21,18,32,1,244394,40,40,21,0,32,95,12.5714,0,225,1,1,0,57,0,0,0,0.349077,0,51,
full,0,2,psr-small/p50-s107-n6-l2-f70,gc2,0.0359309,True,0.0424172,False,True,27,0,465,0.0173899,27,0,19,1,13558,25,25,10,0,15,24,20.4815,17,438,1,5,0,0,0,0,0,0.0297665,0,22,
full,0,2,psr-small/p50-s107-n6-l2-f70,gc2_b200k,0.0341834,True,0.0414678,False,True,27,0,465,0.0164561,27,0,19,1,13558,25,25,10,0,15,24,20.4815,17,438,1,5,0,0,0,0,0,0.0278579,0,22,
full,0,1,rovers/p05,gc2,0.00455953,True,0.0181022,False,True,6,0,18,7.5872e-05,6,0,10,0,53,10,11,4,0,1,1,3.66667,2,12,0,10,0,0,0,0,0,0.000126585,0,0,
full,0,1,rovers/p05,gc2_b200k,0.00424432,True,0.0149183,False,True,6,0,18,7.1267e-05,6,0,10,0,53,10,11,4,0,1,1,3.66667,2,12,0,10,0,0,0,0,0,0.000116135,0,0,
full,0,3,rovers/p27,gc2,0.147982,True,5.32724,False,True,42,0,136,0.0194323,42,0,36,0,5361,41,61,16,0,1,150,7.7381,26,94,0,36,0,0,0,0,0,0.0211043,0,0,
full,0,3,rovers/p27,gc2_b200k,0.138309,True,4.44233,False,True,42,0,136,0.0189466,42,0,36,0,5361,41,61,16,0,1,150,7.7381,26,94,0,36,0,0,0,0,0,0.0205084,0,0,
full,0,2,rovers/p28,gc2,0.140219,True,10.3336,False,True,36,0,116,0.0520466,36,0,32,0,9698,37,58,14,0,1,186,8.97222,22,80,0,32,0,0,0,0,0,0.0538621,0,0,
full,0,2,rovers/p28,gc2_b200k,0.129223,True,10.8803,False,True,36,0,116,0.0473719,36,0,32,0,9698,37,58,14,0,1,186,8.97222,22,80,0,32,0,0,0,0,0,0.0490098,0,0,
full,0,2,rovers/p29,gc2,0.104854,True,17.4506,False,True,24,0,76,0.0439285,24,0,25,0,6613,29,65,10,0,1,242,9,14,52,0,25,0,0,0,0,0,0.0470782,0,0,
full,0,2,rovers/p29,gc2_b200k,0.102977,True,15.864,False,True,24,0,76,0.0448197,24,0,25,0,6613,29,65,10,0,1,242,9,14,52,0,25,0,0,0,0,0,0.0468488,0,0,
full,0,3,rovers/p30,gc2,46.2917,True,70.3125,False,True,51,0,166,0.126037,51,0,42,0,16529,48,77,19,0,1,317,9.84314,32,115,0,42,0,0,0,0,0,0.129898,0,0,
full,0,3,rovers/p30,gc2_b200k,47.2045,True,70.0131,False,True,51,0,166,0.146774,51,0,42,0,16529,48,77,19,0,1,317,9.84314,32,115,0,42,0,0,0,0,0,0.150931,0,0,
full,0,3,rovers/p31,gc2,0.906283,True,17.085,False,True,50,0,162,0.0807103,50,0,43,0,11044,48,82,19,0,1,292,8.62,31,112,0,43,0,0,0,0,0,0.0843109,0,0,
full,0,3,rovers/p31,gc2_b200k,0.913326,True,16.1443,False,True,50,0,162,0.0795166,50,0,43,0,11044,48,82,19,0,1,292,8.62,31,112,0,43,0,0,0,0,0,0.0834772,0,0,
full,23,,rovers/p37,gc2,,False,,False,,132,0,436,1.54015,132,0,96,0,62159,102,141,46,0,1,545,10.3712,86,304,0,96,0,0,0,0,0,1.56075,0,0,
full,23,,rovers/p37,gc2_b200k,,False,,False,,132,0,436,1.5324,132,0,96,0,62159,102,141,46,0,1,545,10.3712,86,304,0,96,0,0,0,0,0,1.5523,0,0,
full,0,1,satellite/p04-pfile4,gc2,0.00571705,True,0.0156825,False,True,15,0,53,0.000427683,15,0,11,0,270,15,15,7,0,1,14,7.93333,8,38,0,11,0,0,0,0,0,0.000524941,0,0,
full,0,1,satellite/p04-pfile4,gc2_b200k,0.0056029,True,0.0147517,False,True,15,0,53,0.000350387,15,0,11,0,270,15,15,7,0,1,14,7.93333,8,38,0,11,0,0,0,0,0,0.000441611,0,0,
full,0,1,satellite/p22-HC-pfile2,gc2,0.0337804,True,7.41617,False,True,120,0,437,0.0231324,120,0,49,0,20618,68,68,43,0,1,256,18.4917,77,317,0,49,0,0,0,0,0,0.0258731,0,0,
full,0,1,satellite/p22-HC-pfile2,gc2_b200k,0.0286023,True,4.47599,False,True,120,0,437,0.0193864,120,0,49,0,20618,68,68,43,0,1,256,18.4917,77,317,0,49,0,0,0,0,0,0.021612,0,0,
full,0,1,satellite/p23-HC-pfile3,gc2,0.126421,True,18.6452,False,True,132,0,481,0.110167,132,0,53,0,88814,90,90,47,0,1,521,29.8939,85,349,0,53,0,0,0,0,0,0.116696,0,0,
full,0,1,satellite/p23-HC-pfile3,gc2_b200k,0.127133,True,17.3168,False,True,132,0,481,0.109105,132,0,53,0,88814,90,90,47,0,1,521,29.8939,85,349,0,53,0,0,0,0,0,0.117073,0,0,
full,0,1,satellite/p24-HC-pfile4,gc2,0.16739,True,32.8572,False,True,189,0,690,0.139579,189,0,68,0,106866,103,103,66,0,1,745,31.9206,123,501,0,68,0,0,0,0,0,0.154375,0,0,
full,0,1,satellite/p24-HC-pfile4,gc2_b200k,0.161628,True,29.8745,False,True,189,0,690,0.132559,189,0,68,0,106866,103,103,66,0,1,745,31.9206,123,501,0,68,0,0,0,0,0,0.148994,0,0,
full,0,1,satellite/p25-HC-pfile5,gc2,0.223644,True,56.2521,False,True,174,0,636,0.195048,174,0,62,0,138379,102,102,60,0,1,849,38.931,114,462,0,62,0,0,0,0,0,0.209633,0,0,
full,0,1,satellite/p25-HC-pfile5,gc2_b200k,0.225285,True,53.544,False,True,174,0,636,0.197762,174,0,62,0,138379,102,102,60,0,1,849,38.931,114,462,0,62,0,0,0,0,0,0.211891,0,0,
full,0,1,satellite/p26-HC-pfile6,gc2,0.176073,True,63.9439,False,True,180,0,656,0.147515,180,0,68,0,114877,112,112,64,0,1,693,30.2611,116,476,0,68,0,0,0,0,0,0.162631,0,0,
full,0,1,satellite/p26-HC-pfile6,gc2_b200k,0.180805,True,63.5624,False,True,180,0,656,0.150741,180,0,68,0,114877,112,112,64,0,1,693,30.2611,116,476,0,68,0,0,0,0,0,0.167783,0,0,
full,0,1,scanalyzer-08-strips/p04,gc2,1.45824,True,1.5291,False,True,37,0,84,0.0658184,37,0,26,0,17902,16,16,16,0,1,870,11.0811,29,47,0,26,0,0,0,0,0,0.0680592,0,0,
full,0,1,scanalyzer-08-strips/p04,gc2_b200k,1.45626,True,1.53916,False,True,37,0,84,0.0774195,37,0,26,0,17902,16,16,16,0,1,870,11.0811,29,47,0,26,0,0,0,0,0,0.0790757,0,0,
full,0,2,scanalyzer-08-strips/p05,gc2,8.18157,True,8.24572,False,True,35,27,145,1.91799,35,0,51,0,546034,16,16,16,0,1,845,10.1143,27,110,0,51,0,2,0,0,0,1.92032,0,0,
full,0,2,scanalyzer-08-strips/p05,gc2_b200k,5.73421,True,5.79184,False,True,27,9,107,0.830496,27,0,31,0,236101,16,16,16,0,1,865,11.037,19,80,0,31,0,10,0,0,0,0.833226,0,0,
full,0,1,scanalyzer-08-strips/p07,gc2,8.31205,True,8.63095,False,True,47,3,108,0.743767,47,0,38,0,143399,20,20,20,0,1,2212,13.4255,37,61,0,38,0,0,0,0,0,0.749772,0,0,
full,0,1,scanalyzer-08-strips/p07,gc2_b200k,8.0136,True,8.35733,False,True,47,3,108,0.675291,47,0,38,0,143399,20,20,20,0,1,2212,13.4255,37,61,0,38,0,0,0,0,0,0.684424,0,0,
full,0,2,scanalyzer-08-strips/p11,gc2,78.2508,True,79.0607,False,True,15,29,46,2.8835,15,0,32,0,546220,24,24,24,0,1,4720,18.5333,3,31,0,32,0,42,0,0,0,2.91929,0,0,
full,0,2,scanalyzer-08-strips/p11,gc2_b200k,74.3841,True,74.9413,False,True,12,17,34,1.20067,12,8,32,0,336914,24,24,24,0,1,4720,21.9167,0,22,0,32,0,53,0,0,0,1.22743,0,0,
full,0,3,schedule/probschedule-10-2,gc2,1.08687,True,1.31796,False,True,27,126,47,1.04407,27,0,11,1,466056,84,99,10,0,2,170,50.7407,17,20,1,10,0,0,0,0,0,1.04669,0,1,
full,0,2,schedule/probschedule-10-2,gc2_b200k,0.621397,True,0.85608,False,True,18,71,28,0.59207,18,0,11,1,264602,84,99,10,0,2,170,46.9444,8,10,1,10,0,9,0,0,0,0.594488,0,1,
full,0,3,schedule/probschedule-12-2,gc2,0.482635,True,0.933048,False,True,33,182,54,0.420523,33,0,13,0,294769,110,117,12,0,1,204,56.3333,21,21,0,13,0,0,0,0,0,0.42371,0,0,
full,0,3,schedule/probschedule-12-2,gc2_b200k,0.3998,True,0.838733,False,True,28,147,44,0.330714,28,0,13,0,215023,110,117,12,0,1,204,55.3214,16,16,0,13,0,5,0,0,0,0.334089,0,0,
full,0,2,schedule/probschedule-13-0,gc2,1.25884,True,1.88503,False,True,33,182,56,1.15128,33,0,15,1,503333,114,126,13,0,2,220,53.5758,20,23,1,14,0,3,0,0,0,1.1554,0,1,
full,0,3,schedule/probschedule-13-0,gc2_b200k,0.497676,True,1.04784,False,True,24,119,36,0.421323,24,0,15,0,204735,114,126,13,0,1,220,53.1667,11,12,0,15,0,12,0,0,0,0.425283,0,0,
full,0,1,schedule/probschedule-3-0,gc2,0.00956331,True,0.0224504,False,True,6,0,10,0.00404124,6,0,5,0,3857,36,36,3,0,1,50,32.5,3,4,0,5,0,0,0,0,0,0.00433449,0,0,
full,0,1,schedule/probschedule-3-0,gc2_b200k,0.0102268,True,0.022664,False,True,6,0,10,0.00424668,6,0,5,0,3857,36,36,3,0,1,50,32.5,3,4,0,5,0,0,0,0,0,0.00452863,0,0,
full,0,1,schedule/probschedule-3-2,gc2,0.0101102,True,0.022745,False,True,6,0,10,0.00447697,6,0,5,0,3736,36,36,3,0,1,50,29.5,3,4,0,5,0,0,0,0,0,0.00478729,0,0,
full,0,1,schedule/probschedule-3-2,gc2_b200k,0.00991899,True,0.0223056,False,True,6,0,10,0.00446453,6,0,5,0,3736,36,36,3,0,1,50,29.5,3,4,0,5,0,0,0,0,0,0.00473739,0,0,
full,0,1,schedule/probschedule-4-0,gc2,0.0131867,True,0.0321917,False,True,9,0,15,0.00644215,9,0,7,0,5087,45,45,4,0,1,66,32.8889,5,6,0,7,0,0,0,0,0,0.00685049,0,0,
full,0,1,schedule/probschedule-4-0,gc2_b200k,0.0128988,True,0.0320676,False,True,9,0,15,0.00634267,9,0,7,0,5087,45,45,4,0,1,66,32.8889,5,6,0,7,0,0,0,0,0,0.00671856,0,0,
full,0,1,schedule/probschedule-4-2,gc2,0.012972,True,0.0298903,False,True,9,0,15,0.00530937,9,0,5,0,4354,45,45,4,0,1,68,32.5556,5,6,0,5,0,0,0,0,0,0.00565056,0,0,
full,0,1,schedule/probschedule-4-2,gc2_b200k,0.0127244,True,0.0299488,False,True,9,0,15,0.00538521,9,0,5,0,4354,45,45,4,0,1,68,32.5556,5,6,0,5,0,0,0,0,0,0.00573645,0,0,
full,0,1,schedule/probschedule-5-0,gc2,0.0404578,True,0.0792516,False,True,12,0,19,0.0332078,12,0,5,0,24255,54,54,5,0,1,86,44.25,7,7,0,5,0,0,0,0,0,0.0338393,0,0,
full,0,1,schedule/probschedule-5-0,gc2_b200k,0.0438316,True,0.0844283,False,True,12,0,19,0.0363501,12,0,5,0,24255,54,54,5,0,1,86,44.25,7,7,0,5,0,0,0,0,0,0.0369737,0,0,
full,0,2,schedule/probschedule-5-1,gc2,0.0208811,True,0.0600084,False,True,12,0,19,0.0088017,12,0,7,0,9751,54,54,5,0,1,84,44.25,7,7,0,7,0,0,0,0,0,0.00937263,0,0,
full,0,2,schedule/probschedule-5-1,gc2_b200k,0.0224888,True,0.0643178,False,True,12,0,19,0.00957987,12,0,7,0,9751,54,54,5,0,1,84,44.25,7,7,0,7,0,0,0,0,0,0.0101207,0,0,
full,0,2,schedule/probschedule-5-2,gc2,0.0636974,True,0.101593,False,True,12,0,21,0.0481943,12,0,7,1,34523,54,54,5,0,2,84,44.25,7,9,1,6,0,0,0,0,0,0.0488656,0,1,
full,0,2,schedule/probschedule-5-2,gc2_b200k,0.0629998,True,0.103145,False,True,12,0,21,0.0474559,12,0,7,1,34523,54,54,5,0,2,84,44.25,7,9,1,6,0,0,0,0,0,0.0481024,0,1,
full,0,2,storage/p04,gc2,0.00856733,True,0.0130232,False,True,3,0,16,0.000312545,3,0,8,1,98,12,12,2,0,4,30,11.3333,1,13,1,5,0,0,0,0,0,0.000514814,0,1,
full,0,2,storage/p04,gc2_b200k,0.00828482,True,0.0120774,False,True,3,0,16,0.000299436,3,0,8,1,98,12,12,2,0,4,30,11.3333,1,13,1,5,0,0,0,0,0,0.000492271,0,1,
full,0,3,storage/p07,gc2,0.070056,True,0.0758276,False,True,6,0,48,0.00131461,6,0,13,1,643,17,17,3,0,6,63,15.5,3,42,1,8,0,0,0,0,0,0.00171617,0,3,
full,0,3,storage/p07,gc2_b200k,0.0802647,True,0.0870941,False,True,6,0,48,0.00168328,6,0,13,1,643,17,17,3,0,6,63,15.5,3,42,1,8,0,0,0,0,0,0.00212877,0,3,
full,0,4,storage/p11,gc2,4.33888,True,4.3796,False,True,9,0,47,0.0157086,9,0,13,1,5011,24,24,4,0,8,239,21.5556,5,38,1,6,0,0,0,0,0,0.0173219,0,5,
full,0,4,storage/p11,gc2_b200k,4.3268,True,4.36611,False,True,9,0,47,0.0159211,9,0,13,1,5011,24,24,4,0,8,239,21.5556,5,38,1,6,0,0,0,0,0,0.0175638,0,5,
full,0,4,storage/p12,gc2,30.5743,True,30.6385,False,True,9,0,47,0.0472578,9,0,13,1,14163,26,26,4,0,8,365,23.5556,5,38,1,6,0,0,0,0,0,0.0494223,0,5,
full,0,4,storage/p12,gc2_b200k,34.0697,True,34.1396,False,True,9,0,47,0.0588322,9,0,13,1,14163,26,26,4,0,8,365,23.5556,5,38,1,6,0,0,0,0,0,0.0612206,0,5,
full,0,6,storage/p13,gc2,8.47315,True,8.49177,False,True,12,0,68,0.011783,12,0,16,1,6804,27,27,5,0,5,166,23.5833,7,56,1,12,0,0,0,0,0,0.0127208,0,1,
full,0,6,storage/p13,gc2_b200k,8.61333,True,8.63225,False,True,12,0,68,0.0116749,12,0,16,1,6804,27,27,5,0,5,166,23.5833,7,56,1,12,0,0,0,0,0,0.0126472,0,1,
full,0,3,storage/p14,gc2,5.51722,True,5.5981,False,True,12,0,76,0.0336817,12,0,16,0,11052,29,29,5,0,1,348,25.5833,7,64,0,16,0,0,0,0,0,0.0363331,0,0,
full,0,3,storage/p14,gc2_b200k,5.15624,True,5.22111,False,True,12,0,76,0.0305829,12,0,16,0,11052,29,29,5,0,1,348,25.5833,7,64,0,16,0,0,0,0,0,0.0334228,0,0,
full,0,3,storage/p15,gc2,22.1238,True,22.2555,False,True,12,0,56,0.115186,12,0,15,1,37310,31,31,5,0,3,531,27.5833,7,44,1,13,0,0,0,0,0,0.120013,0,1,
full,0,3,storage/p15,gc2_b200k,20.8958,True,21.0165,False,True,12,0,56,0.108366,12,0,15,1,37310,31,31,5,0,3,531,27.5833,7,44,1,13,0,0,0,0,0,0.113228,0,1,
full,22,,tetris-sat14-strips/p032,gc2,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full,22,,tetris-sat14-strips/p032,gc2_b200k,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full,22,,tetris-sat14-strips/p033,gc2,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full,22,,tetris-sat14-strips/p033,gc2_b200k,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full,0,4,thoughtful-sat14-strips/bootstrap-typed-04,gc2,36.5727,True,38.4464,False,True,7,43,49,3.46977,7,0,35,0,536988,58,118,4,0,1,822,27.1429,3,42,0,35,0,2,0,0,0,3.54296,0,0,
full,0,4,thoughtful-sat14-strips/bootstrap-typed-04,gc2_b200k,39.0828,True,41.0783,False,True,4,18,23,1.43028,4,1,22,0,217031,58,118,4,0,1,835,27.25,0,19,0,22,0,6,0,0,0,1.48924,0,0,
full,0,2,tpp/p07,gc2,0.00606659,True,0.032635,False,True,7,0,30,0.000130236,7,0,21,3,90,29,37,7,0,3,17,4.14286,0,23,3,15,0,0,0,0,0,0.000468572,0,3,
full,0,2,tpp/p07,gc2_b200k,0.00602024,True,0.0332753,False,True,7,0,30,0.000134437,7,0,21,3,90,29,37,7,0,3,17,4.14286,0,23,3,15,0,0,0,0,0,0.00048409,0,3,
full,0,2,tpp/p19,gc2,0.0975508,True,19.5052,False,True,14,0,93,0.0333073,14,0,42,10,24427,120,156,14,0,3,244,8.57143,0,79,10,22,0,0,0,0,0,0.0454285,0,17,
full,0,2,tpp/p19,gc2_b200k,0.0947273,True,20.0314,False,True,14,0,93,0.0326116,14,0,42,10,24427,120,156,14,0,3,244,8.57143,0,79,10,22,0,0,0,0,0,0.0442595,0,17,
full,0,2,tpp/p21,gc2,0.336848,True,25.6727,False,True,11,12,93,0.274143,11,0,30,8,198403,102,139,11,0,3,253,9.27273,0,58,8,14,0,0,0,0,0,0.283878,0,13,
full,0,2,tpp/p21,gc2_b200k,0.371235,True,24.3976,False,True,11,12,93,0.289964,11,0,30,8,198403,102,139,11,0,3,253,9.27273,0,58,8,14,0,0,0,0,0,0.304157,0,13,
full,0,2,tpp/p22,gc2,0.206507,True,35.638,False,True,12,4,76,0.137212,12,0,35,5,91130,116,152,12,0,3,275,9.66667,0,56,5,25,0,0,0,0,0,0.152561,0,11,
full,0,2,tpp/p22,gc2_b200k,0.197747,True,34.4779,False,True,12,4,76,0.131279,12,0,35,5,91130,116,152,12,0,3,275,9.66667,0,56,5,25,0,0,0,0,0,0.146176,0,11,
full,0,2,tpp/p23,gc2,0.307896,True,41.9042,False,True,13,8,95,0.230248,13,0,37,8,155331,123,163,13,0,3,293,9.46154,0,66,8,21,0,0,0,0,0,0.248956,0,14,
full,0,2,tpp/p23,gc2_b200k,0.290756,True,42.4112,False,True,13,8,95,0.219479,13,0,37,8,155331,123,163,13,0,3,293,9.46154,0,66,8,21,0,0,0,0,0,0.232834,0,14,
full,0,2,tpp/p24,gc2,0.228877,True,55.7911,False,True,14,4,100,0.12621,14,0,41,11,84659,134,174,14,0,3,309,9.57143,0,78,11,19,0,0,0,0,0,0.14532,0,17,
full,0,2,tpp/p24,gc2_b200k,0.235547,True,57.0825,False,True,14,4,100,0.127125,14,0,41,11,84659,134,174,14,0,3,309,9.57143,0,78,11,19,0,0,0,0,0,0.148768,0,17,
full,0,1,transport-opt08-strips/p04,gc2,0.0170972,True,0.0341066,False,True,12,0,120,0.0126764,12,0,10,0,12084,7,7,5,0,1,10,7,7,108,0,10,0,0,0,0,0,0.0127906,0,0,
full,0,1,transport-opt08-strips/p04,gc2_b200k,0.0182338,True,0.0351814,False,True,12,0,120,0.013644,12,0,10,0,12084,7,7,5,0,1,10,7,7,108,0,10,0,0,0,0,0,0.0137959,0,0,
full,0,1,transport-opt08-strips/p07,gc2,0.68292,True,0.821288,False,True,8,32,48,0.682942,8,0,16,0,519770,11,11,8,0,1,32,6,0,40,0,16,0,13,0,0,0,0.683113,0,0,
full,0,1,transport-opt08-strips/p07,gc2_b200k,0.376649,True,0.536524,False,True,8,16,32,0.37288,8,4,16,0,261043,11,11,8,0,1,32,5,0,24,0,16,0,17,0,0,0,0.373054,0,0,
full,0,1,transport-opt08-strips/p10,gc2,0.950599,True,1.34163,False,True,12,48,72,0.95114,12,0,22,0,541376,14,14,11,0,1,44,6,1,60,0,22,0,18,0,0,0,0.951434,0,0,
full,0,1,transport-opt08-strips/p10,gc2_b200k,0.415894,True,0.821455,False,True,11,20,42,0.410396,11,6,22,0,226539,14,14,11,0,1,44,4.90909,0,31,0,22,0,25,0,0,0,0.41063,0,0,
full,0,1,transport-opt08-strips/p14,gc2,0.0168206,True,0.0374666,False,True,12,0,120,0.012685,12,0,10,0,12084,7,7,5,0,1,10,7,7,108,0,10,0,0,0,0,0,0.0127835,0,0,
full,0,1,transport-opt08-strips/p14,gc2_b200k,0.0188351,True,0.0449223,False,True,12,0,120,0.0138431,12,0,10,0,12084,7,7,5,0,1,10,7,7,108,0,10,0,0,0,0,0,0.0139701,0,0,
full,0,1,transport-opt08-strips/p20,gc2,0.853538,True,1.33321,False,True,11,44,66,0.850219,11,0,22,0,515088,14,14,11,0,1,44,6,0,55,0,22,0,19,0,0,0,0.850494,0,0,
full,0,1,transport-opt08-strips/p20,gc2_b200k,0.428662,True,1.06245,False,True,11,20,42,0.42446,11,6,22,0,235651,14,14,11,0,1,44,4.90909,0,31,0,22,0,25,0,0,0,0.424701,0,0,
