batch,exit,horizon,instance,order,search,solved,total,trivial,valid,gc_alternatives,gc_bfs_retries,gc_chain_labels,gc_chain_time,gc_chains,gc_deep_fallbacks,gc_distinct,gc_exact_sccs,gc_explored_states,gc_factors_covered,gc_factors_with_moves,gc_goal_factors,gc_heuristic_sccs,gc_largest_scc,gc_leftover,gc_mean_product_factors,gc_pair_chains,gc_pairs_weight,gc_proven,gc_sccs,gc_selection_rounds,gc_skipped_budget,gc_subgoal_chains,gc_switches,gc_too_big_alone,gc_total_time,gc_unsolved_abstractions,gc_violated
screen2,0,6,trucks-strips/p04,A_d2p2L_b2M_x1,2.5315,True,2.54854,False,True,15,0,106,0.0502132,15,,25,1,48770,16,16,6,0,14,61,7.2,9,91,1,12,0,0,0,0,0,0.059143,0,19
screen2,0,6,trucks-strips/p04,B_d2p2L_b500k_s20k_x1,2.58792,True,2.60537,False,True,15,0,106,0.0536823,15,,25,1,48770,16,16,6,0,14,61,7.2,9,91,1,12,0,0,0,0,0,0.0626055,0,19
screen2,0,8,trucks-strips/p04,C_d1p2L_b500k_x1,8.2809,True,8.29643,False,True,15,0,63,0.00106421,15,,13,0,999,13,16,6,0,1,73,4.2,9,48,0,13,0,0,0,0,0,0.00131561,0,0
screen2,0,7,trucks-strips/p04,D_d2L_b500k_x1,5.64643,True,5.66488,False,True,6,0,30,0.003647,6,,19,1,4108,16,16,6,0,7,67,6,0,24,1,13,0,0,0,0,0,0.00419323,0,6
screen2,0,5,trucks-strips/p04,E_A_allplans3,3.42563,True,3.44199,False,True,39,0,288,0.0714351,15,,31,1,50322,16,16,6,0,31,55,7.2,9,249,1,1,0,0,0,0,0,2.80425,0,65
screen2,0,6,trucks-strips/p05,A_d2p2L_b2M_x1,4.03936,True,4.06601,False,True,18,8,124,0.644083,18,,30,1,537025,17,17,7,0,16,69,8.61111,11,106,1,15,0,0,0,0,0,0.647558,0,19
screen2,0,6,trucks-strips/p05,B_d2p2L_b500k_s20k_x1,3.77956,True,3.80793,False,True,18,17,124,0.396709,18,,30,1,365577,17,17,7,0,16,69,7.88889,11,106,1,15,0,0,0,0,0,0.400086,0,19
screen2,0,7,trucks-strips/p05,C_d1p2L_b500k_x1,5.44445,True,5.47178,False,True,18,0,96,0.0545804,18,,24,1,43286,17,17,7,0,10,75,5,11,78,1,15,0,0,0,0,0,0.0557029,0,11
screen2,0,7,trucks-strips/p05,D_d2L_b500k_x1,7.58925,True,7.61782,False,True,7,0,32,0.00448049,7,,22,1,5061,17,17,7,0,5,77,6.71429,0,25,1,18,0,0,0,0,0,0.00498966,0,4
screen2,0,4,trucks-strips/p05,E_A_allplans3,11.1399,True,11.1662,False,True,47,8,340,0.931401,18,,36,1,588612,17,17,7,0,30,63,8.61111,11,293,0,7,0,0,0,0,0,10.5947,0,71
screen2,0,8,trucks-strips/p06,A_d2p2L_b2M_x1,22.9538,True,22.9878,False,True,20,52,143,2.83668,20,,29,1,2135738,18,18,8,0,19,84,8.45,12,123,1,11,0,1,0,0,0,3.00189,0,27
screen2,0,8,trucks-strips/p06,B_d2p2L_b500k_s20k_x1,16.1595,True,16.1888,False,True,14,29,89,0.562719,14,,29,1,534721,18,18,8,0,13,84,7.28571,6,75,1,17,0,7,0,0,0,0.567629,0,15
screen2,0,11,trucks-strips/p06,C_d1p2L_b500k_x1,66.7282,True,66.7601,False,True,21,0,142,0.139002,21,,29,1,127363,18,18,8,0,20,84,5.61905,13,121,1,10,0,0,0,0,0,0.505066,0,31
screen2,0,8,trucks-strips/p06,D_d2L_b500k_x1,14.9409,True,14.9744,False,True,8,8,38,0.16775,8,,25,1,135246,18,18,8,0,7,88,7.25,0,30,1,19,0,0,0,0,0,0.16844,0,6
screen2,0,7,trucks-strips/p06,E_A_allplans3,18.0454,True,18.0764,False,True,49,49,364,3.23392,19,,41,1,2030052,18,18,8,0,34,72,8.36842,11,315,1,8,0,2,0,0,0,11.8286,0,81
screen2,0,5,trucks-strips/p07,A_d2p2L_b2M_x1,1.7914,True,1.81724,False,True,15,0,107,0.101074,15,,29,1,57829,17,17,6,0,29,135,8.2,9,92,1,1,0,0,0,0,0,0.124957,0,20
screen2,0,5,trucks-strips/p07,B_d2p2L_b500k_s20k_x1,1.59485,True,1.62199,False,True,15,0,107,0.0936862,15,,29,1,57829,17,17,6,0,29,135,8.2,9,92,1,1,0,0,0,0,0,0.113754,0,20
screen2,0,9,trucks-strips/p07,C_d1p2L_b500k_x1,16.3096,True,16.3371,False,True,15,0,87,0.00270841,15,,19,0,2891,13,17,6,0,1,145,4.2,9,72,0,19,0,0,0,0,0,0.00316737,0,0
screen2,0,7,trucks-strips/p07,D_d2L_b500k_x1,5.68316,True,5.71073,False,True,6,0,30,0.00329604,6,,19,1,1876,17,17,6,0,7,145,7,0,24,1,13,0,0,0,0,0,0.00402866,0,6
screen2,0,6,trucks-strips/p07,E_A_allplans3,7.78223,True,7.80942,False,True,45,0,321,0.148637,15,,43,1,64552,17,17,6,0,43,121,8.2,9,276,1,1,0,0,0,0,0,4.88649,0,73
screen2,0,7,trucks-strips/p08,A_d2p2L_b2M_x1,33.3986,True,33.4454,False,True,18,27,96,1.03916,18,,33,1,631974,19,19,7,0,19,151,7.72222,11,78,1,15,0,0,0,0,0,1.04157,0,9
screen2,0,7,trucks-strips/p08,B_d2p2L_b500k_s20k_x1,29.1816,True,29.2283,False,True,18,33,91,0.440062,18,,29,1,331512,19,19,7,0,19,155,7.61111,11,73,1,11,0,0,0,0,0,0.442051,0,8
screen2,0,8,trucks-strips/p08,C_d1p2L_b500k_x1,35.1877,True,35.2352,False,True,18,0,76,0.0031325,18,,15,0,1684,15,19,7,0,1,169,4.22222,11,58,0,15,0,0,0,0,0,0.00368913,0,0
screen2,0,7,trucks-strips/p08,D_d2L_b500k_x1,27.5828,True,27.6284,False,True,7,0,31,0.0273409,7,,22,1,27310,19,19,7,0,4,162,7,0,24,1,19,0,0,0,0,0,0.0280302,0,3
screen2,0,5,trucks-strips/p08,E_A_allplans3,5.89176,True,5.93744,False,True,54,27,288,1.23948,18,,50,1,658072,19,19,7,0,38,134,7.72222,11,234,1,13,0,0,0,0,0,1.53334,0,46
screen2,0,2,visitall-opt11-strips/problem02-full,A_d2p2L_b2M_x1,0.00389419,True,0.00614858,False,True,6,0,11,4.6843e-05,6,,3,1,23,4,4,3,0,2,1,2.5,3,5,1,2,0,0,0,0,0,0.000166119,0,1
screen2,0,2,visitall-opt11-strips/problem02-full,B_d2p2L_b500k_s20k_x1,0.00379642,True,0.00626962,False,True,6,0,11,4.9774e-05,6,,3,1,23,4,4,3,0,2,1,2.5,3,5,1,2,0,0,0,0,0,0.000166365,0,1
screen2,0,2,visitall-opt11-strips/problem02-full,C_d1p2L_b500k_x1,0.00390852,True,0.00647331,False,True,6,0,11,5.106e-05,6,,3,1,23,4,4,3,0,2,1,2.5,3,5,1,2,0,0,0,0,0,0.000182469,0,1
screen2,0,2,visitall-opt11-strips/problem02-full,D_d2L_b500k_x1,0.00434774,True,0.00754056,False,True,3,0,4,3.0182e-05,3,,3,0,8,4,4,3,0,1,1,2,0,1,0,3,0,0,0,0,0,6.5978e-05,0,0
screen2,0,1,visitall-opt11-strips/problem02-full,E_A_allplans3,0.00418016,True,0.00755104,False,True,9,0,19,8.267e-05,6,,4,1,27,4,4,3,0,4,0,2.5,3,10,1,1,0,0,0,0,0,0.000257368,0,2
screen2,0,3,visitall-opt11-strips/problem03-full,A_d2p2L_b2M_x1,0.00833182,True,0.0113085,False,True,21,0,57,0.000229295,21,,9,1,267,9,9,8,0,7,0,2.61905,13,36,1,3,0,0,0,0,0,0.000548478,0,6
screen2,0,3,visitall-opt11-strips/problem03-full,B_d2p2L_b500k_s20k_x1,0.00876417,True,0.0105304,False,True,21,0,57,0.000247478,21,,9,1,267,9,9,8,0,7,0,2.61905,13,36,1,3,0,0,0,0,0,0.000643526,0,6
screen2,0,3,visitall-opt11-strips/problem03-full,C_d1p2L_b500k_x1,0.00888481,True,0.0119611,False,True,21,0,57,0.000237868,21,,9,1,267,9,9,8,0,7,0,2.61905,13,36,1,3,0,0,0,0,0,0.000561935,0,6
screen2,0,3,visitall-opt11-strips/problem03-full,D_d2L_b500k_x1,0.00728675,True,0.00987485,False,True,8,0,12,8.3659e-05,8,,8,0,44,9,9,8,0,1,1,2,0,4,0,8,0,0,0,0,0,0.00012892,0,0
screen2,0,4,visitall-opt11-strips/problem03-full,E_A_allplans3,0.0164981,True,0.0195299,False,True,44,0,140,0.000436281,21,,9,1,304,9,9,8,0,9,0,2.61905,13,96,1,1,0,0,0,0,0,0.00529154,0,28
screen2,0,1,woodworking-opt08-strips/p17,A_d2p2L_b2M_x1,6.52851,True,7.72913,False,True,20,65,68,6.58,20,,31,0,2042694,82,93,30,0,1,400,20.7,0,48,0,31,0,48,0,0,0,6.58816,0,0
screen2,0,1,woodworking-opt08-strips/p17,B_d2p2L_b500k_s20k_x1,1.43903,True,2.65918,False,True,15,40,46,1.40792,15,,28,0,546244,75,93,30,0,1,403,19.2,0,31,0,28,0,53,0,0,0,1.41513,0,0
screen2,0,1,woodworking-opt08-strips/p17,C_d1p2L_b500k_x1,0.191307,True,1.46694,False,True,71,0,165,0.0778363,71,,38,0,27677,85,93,30,0,1,393,18.9296,41,94,0,38,0,0,0,0,0,0.0858019,0,0
screen2,0,1,woodworking-opt08-strips/p17,D_d2L_b500k_x1,2.05879,True,3.52316,False,True,10,15,28,2.09866,10,,21,0,526159,70,93,30,0,1,410,18.3,0,18,0,21,0,20,0,0,0,2.10558,0,0
screen2,0,1,woodworking-opt08-strips/p17,E_A_allplans3,7.63195,True,8.91136,False,True,60,65,204,7.61573,20,,46,0,2120498,82,93,30,0,1,385,20.7,0,144,0,46,0,48,0,0,0,7.62373,0,0
screen2,0,1,woodworking-opt08-strips/p19,A_d2p2L_b2M_x1,6.75145,True,11.1724,False,True,22,68,73,6.70387,22,,28,0,2012485,98,115,32,0,1,523,23,0,51,0,28,0,48,0,0,0,6.7177,0,0
screen2,0,2,woodworking-opt08-strips/p19,B_d2p2L_b500k_s20k_x1,1.87344,True,6.25245,False,True,17,40,46,1.65249,17,,23,0,553606,90,115,32,0,1,528,21.1765,0,29,0,23,0,53,0,0,0,1.66812,0,0
screen2,0,1,woodworking-opt08-strips/p19,C_d1p2L_b500k_x1,0.216244,True,4.24578,False,True,76,0,166,0.14263,76,,40,0,46393,111,115,32,0,1,511,23.1053,44,90,0,40,0,0,0,0,0,0.155039,0,0
screen2,0,2,woodworking-opt08-strips/p19,D_d2L_b500k_x1,2.24542,True,6.70782,False,True,12,15,32,1.97932,12,,20,0,522396,81,115,32,0,1,531,19.9167,0,20,0,20,0,20,0,0,0,1.99615,0,0
screen2,0,1,woodworking-opt08-strips/p19,E_A_allplans3,7.98919,True,12.543,False,True,59,68,203,7.96718,22,,44,0,2112732,98,115,32,0,1,507,23,0,144,0,44,0,48,0,0,0,7.9806,0,0
screen2,0,1,woodworking-opt08-strips/p20,A_d2p2L_b2M_x1,10.0726,True,16.9283,False,True,23,78,82,9.99758,23,,36,0,2079354,113,138,42,0,1,787,29.3913,0,59,0,36,0,72,0,0,0,10.0268,0,0
screen2,0,1,woodworking-opt08-strips/p20,B_d2p2L_b500k_s20k_x1,2.21865,True,8.89298,False,True,18,54,58,2.10563,18,,31,0,526744,95,138,42,0,1,792,28,0,40,0,31,0,77,0,0,0,2.14621,0,0
screen2,0,2,woodworking-opt08-strips/p20,C_d1p2L_b500k_x1,2.98354,True,10.0406,False,True,92,10,218,2.66761,92,,50,0,543272,130,138,42,0,1,773,29.9891,50,126,0,50,0,8,0,0,0,2.70448,0,0
screen2,0,1,woodworking-opt08-strips/p20,D_d2L_b500k_x1,2.87719,True,9.55884,False,True,12,16,38,2.75664,12,,22,0,545817,89,138,42,0,1,801,26.6667,0,26,0,22,0,30,0,0,0,2.79414,0,0
screen2,0,1,woodworking-opt08-strips/p20,E_A_allplans3,9.79136,True,17.0235,False,True,58,73,212,9.70798,22,,56,0,2017737,107,138,42,0,1,767,29.1818,0,154,0,56,0,73,0,0,0,9.74096,0,0
screen2,0,1,woodworking-opt08-strips/p21,A_d2p2L_b2M_x1,0.00582919,True,0.0170375,False,True,19,0,71,0.001034,19,,6,0,791,19,21,9,0,1,28,7.73684,10,52,0,6,0,0,0,0,0,0.00118754,0,0
screen2,0,1,woodworking-opt08-strips/p21,B_d2p2L_b500k_s20k_x1,0.00606276,True,0.0161516,False,True,19,0,71,0.00105032,19,,6,0,791,19,21,9,0,1,28,7.73684,10,52,0,6,0,0,0,0,0,0.00119946,0,0
screen2,0,1,woodworking-opt08-strips/p21,C_d1p2L_b500k_x1,0.00509871,True,0.0159124,False,True,18,0,35,0.000372995,18,,7,0,115,18,21,9,0,1,27,5.88889,9,17,0,7,0,0,0,0,0,0.000487861,0,0
screen2,0,1,woodworking-opt08-strips/p21,D_d2L_b500k_x1,0.00551608,True,0.0161112,False,True,9,0,31,0.000467594,9,,6,0,322,19,21,9,0,1,28,7.44444,0,22,0,6,0,0,0,0,0,0.000587078,0,0
screen2,0,1,woodworking-opt08-strips/p21,E_A_allplans3,0.00744669,True,0.018877,False,True,53,0,207,0.00150455,19,,9,0,892,19,21,9,0,1,25,7.73684,10,154,0,9,0,0,0,0,0,0.0016302,0,0
screen2,0,1,woodworking-sat08-strips/p27,A_d2p2L_b2M_x1,6.4675,True,50.9089,False,True,55,69,139,6.39631,55,,54,0,2070272,229,249,61,0,1,951,23.5455,0,84,0,54,0,99,0,0,0,6.47101,0,0
screen2,0,1,woodworking-sat08-strips/p27,B_d2p2L_b500k_s20k_x1,1.63495,True,49.0133,False,True,41,37,94,1.46473,41,,43,0,515731,170,249,61,0,1,962,20.3659,0,53,0,43,0,113,0,0,0,1.57547,0,0
screen2,0,1,woodworking-sat08-strips/p27,C_d1p2L_b500k_x1,0.487031,True,47.008,False,True,130,0,253,0.302775,130,,67,1,75183,242,249,61,0,2,938,19.0692,69,123,1,66,0,0,0,0,0,0.38706,0,1
screen2,0,1,woodworking-sat08-strips/p27,D_d2L_b500k_x1,2.52499,True,49.6528,False,True,37,22,83,2.33792,37,,38,0,667450,159,249,61,0,1,967,18.7838,0,46,0,38,0,24,0,0,0,2.433,0,0
screen2,0,1,woodworking-sat08-strips/p27,E_A_allplans3,4.55021,True,34.934,False,True,130,59,344,4.46523,53,,76,2,2122611,220,249,61,0,3,929,22.9245,0,214,2,73,0,101,0,0,0,4.5107,0,3
screen3,0,2,airport/p14-airport3-p3,B2_d2p2L_b500k_s20k_x1,2.63974,True,3.78906,False,True,6,45,146,2.49198,6,0,61,0,584149,23,169,3,0,1,230,12.6667,3,140,0,61,0,0,0,0,0,2.55929,0,0
screen3,0,2,airport/p14-airport3-p3,C2_d1p2L_b500k_x1,3.04632,True,4.0021,False,True,4,21,102,3.41225,4,0,60,0,724525,22,169,3,0,1,231,11.5,1,98,0,60,0,0,0,0,0,3.56909,0,0
screen3,0,2,airport/p14-airport3-p3,E2_B_allplans3,2.85379,True,3.95988,False,True,14,45,360,2.96121,6,0,63,1,585822,23,169,3,0,3,228,12.6667,3,346,1,61,0,0,0,0,0,3.09493,0,2
screen3,0,1,airport/p14-airport3-p3,gc_x1,2.00528,True,3.15401,False,True,3,14,60,2.53104,3,0,60,0,432354,22,169,3,0,1,231,11.6667,0,57,0,60,0,0,0,0,0,2.59851,0,0
screen3,0,2,airport/p16-airport3-p4,B2_d2p2L_b500k_s20k_x1,3.94953,True,8.49638,False,True,5,40,101,4.3483,5,0,80,0,577643,27,212,4,0,1,338,14,1,96,0,80,0,4,0,0,0,4.54659,0,0
screen3,0,2,airport/p16-airport3-p4,C2_d1p2L_b500k_x1,6.1006,True,10.698,False,True,4,24,79,6.65093,4,0,79,0,815763,26,212,4,0,1,339,13,0,75,0,79,0,3,0,0,0,6.93113,0,0
screen3,0,2,airport/p16-airport3-p4,E2_B_allplans3,4.59931,True,9.14146,False,True,10,40,206,4.18983,5,0,83,0,578844,27,212,4,0,1,335,14,1,196,0,83,0,4,0,0,0,4.55621,0,0
screen3,0,2,airport/p16-airport3-p4,gc_x1,5.45724,True,10.4416,False,True,4,24,79,6.3631,4,0,79,0,815763,26,212,4,0,1,339,13,0,75,0,79,0,0,0,0,0,6.48037,0,0
screen3,0,3,airport/p20-airport3-p7,B2_d2p2L_b500k_s20k_x1,11.3661,True,28.7494,False,True,7,60,115,7.37083,7,1,115,0,610109,35,341,7,0,1,542,14.8571,0,108,0,115,0,12,0,0,0,8.00949,0,0
screen3,0,3,airport/p20-airport3-p7,C2_d1p2L_b500k_x1,15.3926,True,33.2732,False,True,7,32,115,12.6821,7,0,115,0,901168,34,341,7,0,1,542,10.4286,0,108,0,115,0,5,0,0,0,13.3657,0,0
screen3,0,3,airport/p20-airport3-p7,E2_B_allplans3,13.8566,True,31.1857,False,True,11,60,195,7.69239,7,1,119,0,611271,35,341,7,0,1,538,14.8571,0,184,0,119,0,12,0,0,0,8.35841,0,0
screen3,0,3,airport/p20-airport3-p7,gc_x1,12.0143,True,30.0095,False,True,7,32,115,11.7084,7,0,115,0,901168,34,341,7,0,1,542,10.4286,0,108,0,115,0,0,0,0,0,12.1078,0,0
screen3,0,1,blocks/probBLOCKS-5-2,B2_d2p2L_b500k_s20k_x1,0.0154357,True,0.0188228,False,True,9,0,144,0.0102883,9,0,16,0,7695,11,11,4,0,1,34,11,5,135,0,16,0,0,0,0,0,0.0104593,0,0
screen3,0,8,blocks/probBLOCKS-5-2,C2_d1p2L_b500k_x1,0.972094,True,0.974779,False,True,9,0,52,0.0148818,9,0,17,1,3823,10,11,4,0,15,33,7.55556,5,43,1,3,0,0,0,0,0,0.0198976,0,4
screen3,0,1,blocks/probBLOCKS-5-2,E2_B_allplans3,0.019968,True,0.022561,False,True,27,0,432,0.0265682,9,0,20,0,7794,11,11,4,0,1,30,11,5,405,0,20,0,0,0,0,0,0.0267944,0,0
screen3,0,8,blocks/probBLOCKS-5-2,gc_x1,1.10985,True,1.11254,False,True,4,0,15,0.00065658,4,0,14,0,317,10,11,4,0,1,36,7,0,11,0,14,0,0,0,0,0,0.0007358,0,0
screen3,0,1,childsnack-sat14-strips/child-snack_pfile08-2,B2_d2p2L_b500k_s20k_x1,86.8231,True,94.8027,False,True,13,42,39,12.1784,13,6,17,0,532799,54,73,13,0,1,3094,28.3077,0,26,0,17,0,29,0,0,0,12.2966,0,0
screen3,0,1,childsnack-sat14-strips/child-snack_pfile08-2,C2_d1p2L_b500k_x1,92.8732,True,101.292,False,True,26,0,117,44.917,26,0,26,0,516036,47,73,13,0,1,3085,21.7692,13,91,0,26,0,7,0,0,0,45.0147,0,0
screen3,0,1,childsnack-sat14-strips/child-snack_pfile08-2,E2_B_allplans3,35.3221,True,43.7926,False,True,39,36,117,23.4952,13,7,22,0,628524,54,73,13,0,1,3089,27.7692,0,78,0,22,0,30,0,0,0,23.5631,0,0
screen3,0,1,childsnack-sat14-strips/child-snack_pfile08-2,gc_x1,77.7908,True,85.4211,False,True,13,0,39,2.0325,13,0,17,0,34399,47,73,13,0,1,3094,24.5385,0,26,0,17,0,0,0,0,0,2.06261,0,0
screen3,0,2,depot/pfile13,B2_d2p2L_b500k_s20k_x1,5.99564,True,6.36512,False,True,8,40,40,6.50199,8,0,23,0,543481,34,34,6,0,1,829,15.25,2,32,0,23,0,7,0,0,0,6.51127,0,0
screen3,0,3,depot/pfile13,C2_d1p2L_b500k_x1,16.4563,True,16.8095,False,True,6,20,22,7.51256,6,0,22,0,687240,34,34,6,0,1,830,18,0,16,0,22,0,9,0,0,0,7.51963,0,0
screen3,0,2,depot/pfile13,E2_B_allplans3,6.77429,True,7.13535,False,True,16,40,96,7.59455,8,0,27,1,554864,34,34,6,0,5,825,15.25,2,80,1,23,0,7,0,0,0,7.60281,0,4
screen3,0,3,depot/pfile13,gc_x1,13.9743,True,14.3343,False,True,6,20,22,7.23914,6,0,22,0,687240,34,34,6,0,1,830,18,0,16,0,22,0,0,0,0,0,7.24399,0,0
screen3,0,7,depot/pfile4,B2_d2p2L_b500k_s20k_x1,112.775,True,112.951,False,True,6,30,19,2.73918,6,0,18,0,545122,30,30,6,0,1,462,19.6667,0,13,0,18,0,9,0,0,0,2.74331,0,0
screen3,0,8,depot/pfile4,C2_d1p2L_b500k_x1,151.913,True,152.107,False,True,7,14,25,3.41661,7,0,19,0,653764,28,30,6,0,1,461,20.1429,1,18,0,19,0,8,0,0,0,3.42682,0,0
screen3,0,8,depot/pfile4,E2_B_allplans3,172.737,True,172.912,False,True,11,30,34,3.07325,6,0,22,1,558835,30,30,6,0,2,458,19.6667,0,23,1,21,0,9,0,0,0,3.07691,0,1
screen3,23,,depot/pfile4,gc_x1,,False,,False,,6,9,20,1.75082,6,0,18,0,415454,28,30,6,0,1,462,21.3333,0,14,0,18,0,0,0,0,0,1.75266,0,0
screen3,0,4,depot/pfile7,B2_d2p2L_b500k_s20k_x1,8.23628,True,8.34817,False,True,6,28,22,2.93171,6,0,18,0,544289,27,27,5,0,1,342,17.8333,1,16,0,18,0,6,0,0,0,2.93356,0,0
screen3,0,4,depot/pfile7,C2_d1p2L_b500k_x1,8.58721,True,8.69937,False,True,6,14,23,3.54596,6,0,17,0,638103,26,27,5,0,1,343,18.1667,1,17,0,17,0,6,0,0,0,3.55134,0,0
screen3,0,4,depot/pfile7,E2_B_allplans3,9.96684,True,10.0816,False,True,12,28,44,3.35592,6,0,20,1,566913,27,27,5,0,5,340,17.8333,1,32,1,16,0,6,0,0,0,3.35831,0,3
screen3,0,3,depot/pfile7,gc_x1,3.34761,True,3.46435,False,True,5,10,17,1.87391,5,0,17,0,441559,26,27,5,0,1,343,19.2,0,12,0,17,0,0,0,0,0,1.87498,0,0
screen3,0,4,driverlog/pfile13,B2_d2p2L_b500k_s20k_x1,1.24078,True,1.27932,False,True,17,23,92,0.421278,17,0,23,1,469154,13,13,8,0,21,175,5.23529,10,65,1,3,0,0,0,0,0,0.425412,0,8
screen3,0,5,driverlog/pfile13,C2_d1p2L_b500k_x1,2.52036,True,2.55922,False,True,15,12,83,0.802913,15,0,23,1,376923,13,13,8,0,17,175,4.2,8,59,1,7,0,0,0,0,0,0.805865,0,8
screen3,0,4,driverlog/pfile13,E2_B_allplans3,1.65571,True,1.69414,False,True,47,23,268,0.866799,17,0,23,1,507261,13,13,8,0,22,175,5.23529,10,193,1,2,0,0,0,0,0,0.921498,0,30
screen3,0,5,driverlog/pfile13,gc_x1,1.46444,True,1.50491,False,True,7,0,40,0.0532063,7,0,17,2,37317,13,13,8,0,5,181,4.28571,0,25,2,11,0,0,0,0,0,0.0539495,0,6
screen3,0,3,driverlog/pfile14,B2_d2p2L_b500k_s20k_x1,1.19484,True,1.24613,False,True,14,27,82,0.658522,14,0,24,3,538068,15,15,9,0,7,183,5.85714,6,48,3,10,0,6,0,0,0,0.662867,0,9
screen3,0,3,driverlog/pfile14,C2_d1p2L_b500k_x1,1.62997,True,1.68464,False,True,17,16,106,1.16251,17,0,27,1,510640,15,15,9,0,21,180,4.29412,9,66,1,7,0,1,0,0,0,1.16605,0,9
screen3,0,4,driverlog/pfile14,E2_B_allplans3,1.9999,True,2.05407,False,True,40,27,240,0.89128,14,0,27,1,543373,15,15,9,0,19,180,5.85714,6,155,1,9,0,6,0,0,0,0.9257,0,27
screen3,0,4,driverlog/pfile14,gc_x1,1.03782,True,1.08968,False,True,8,0,52,0.1323,8,0,17,2,46269,15,15,9,0,9,190,4.5,0,31,2,6,0,0,0,0,0,0.133048,0,8
screen3,0,4,driverlog/pfile15,B2_d2p2L_b500k_s20k_x1,19.0684,True,19.2344,False,True,11,27,33,0.609811,11,0,22,1,518349,20,20,10,0,6,410,6,2,22,1,17,0,14,0,0,0,0.612211,0,3
screen3,0,4,driverlog/pfile15,C2_d1p2L_b500k_x1,14.842,True,15.0073,False,True,15,18,67,1.64847,15,0,30,2,553210,20,20,10,0,10,402,5.33333,6,49,2,20,0,7,0,0,0,1.65412,0,7
screen3,0,4,driverlog/pfile15,E2_B_allplans3,17.0223,True,17.1887,False,True,25,27,83,0.917388,11,0,31,1,533658,20,20,10,0,6,401,6,2,58,1,26,0,14,0,0,0,0.919278,0,5
screen3,0,4,driverlog/pfile15,gc_x1,9.92936,True,10.0856,False,True,9,0,43,0.602685,9,0,20,2,203100,20,20,10,0,10,412,5.55556,0,31,2,10,0,0,0,0,0,0.603962,0,7
screen3,0,2,driverlog/pfile3,B2_d2p2L_b500k_s20k_x1,0.00748617,True,0.0123837,False,True,6,0,38,0.00202194,6,0,8,1,3102,9,9,6,0,4,22,10.5,3,32,1,5,0,0,0,0,0,0.00231641,0,8
screen3,0,2,driverlog/pfile3,C2_d1p2L_b500k_x1,0.00773188,True,0.0137561,False,True,6,0,32,0.000442856,6,0,12,2,625,9,9,6,0,6,18,5.66667,3,26,2,5,0,0,0,0,0,0.000770999,0,8
screen3,0,2,driverlog/pfile3,E2_B_allplans3,0.0115938,True,0.0147128,False,True,14,0,94,0.00735394,6,0,16,4,3593,9,9,6,0,6,14,10.5,3,80,4,6,0,0,0,0,0,0.0118424,0,23
screen3,0,3,driverlog/pfile3,gc_x1,0.00799515,True,0.0138343,False,True,3,0,12,0.000108758,3,0,8,2,95,9,9,6,0,3,22,6,0,9,2,5,0,0,0,0,0,0.000279204,0,3
screen3,0,1,elevators-opt08-strips/p14,B2_d2p2L_b500k_s20k_x1,0.123754,True,0.138868,False,True,9,0,126,0.145725,9,0,14,0,86445,8,8,4,0,1,18,8,5,117,0,14,0,0,0,0,0,0.14591,0,0
screen3,0,1,elevators-opt08-strips/p14,C2_d1p2L_b500k_x1,0.0209294,True,0.037119,False,True,9,0,50,0.0220349,9,0,14,0,13805,8,8,4,0,1,18,5.55556,5,41,0,14,0,0,0,0,0,0.0268371,0,0
screen3,0,1,elevators-opt08-strips/p14,E2_B_allplans3,0.185142,True,0.198925,False,True,27,0,378,0.241529,9,0,14,1,88101,8,8,4,0,3,18,8,5,351,1,12,0,0,0,0,0,0.242256,0,18
screen3,0,1,elevators-opt08-strips/p14,gc_x1,0.00612144,True,0.0246034,False,True,4,0,14,0.000442299,4,0,14,0,396,8,8,4,0,1,18,5,0,10,0,14,0,0,0,0,0,0.000512437,0,0
screen3,0,1,elevators-sat08-strips/p09,B2_d2p2L_b500k_s20k_x1,1.13738,True,1.21732,False,True,12,32,58,1.23951,12,4,28,0,504678,16,16,12,0,1,68,5.66667,0,46,0,28,0,25,0,0,0,1.23998,0,0
screen3,0,1,elevators-sat08-strips/p09,C2_d1p2L_b500k_x1,0.123548,True,0.20625,False,True,33,0,138,0.113704,33,0,28,0,38463,16,16,12,0,1,68,5.63636,21,105,0,28,0,0,0,0,0,0.114201,0,0
screen3,0,1,elevators-sat08-strips/p09,E2_B_allplans3,1.41656,True,1.50124,False,True,32,32,166,1.72116,12,4,38,0,504942,16,16,12,0,1,58,5.66667,0,134,0,38,0,25,0,0,0,1.72167,0,0
screen3,0,1,elevators-sat08-strips/p09,gc_x1,0.0135578,True,0.102486,False,True,12,0,28,0.00206737,12,0,28,0,637,16,16,12,0,1,68,5,0,16,0,28,0,0,0,0,0,0.00229786,0,0
screen3,0,1,elevators-sat08-strips/p15,B2_d2p2L_b500k_s20k_x1,1.54817,True,1.90303,False,True,16,32,80,1.99986,16,8,48,0,518581,20,20,16,0,1,80,5.5,0,64,0,48,0,37,0,0,0,2.00066,0,0
screen3,0,1,elevators-sat08-strips/p15,C2_d1p2L_b500k_x1,0.647884,True,0.920112,False,True,45,0,248,0.812906,45,0,48,0,132021,20,20,16,0,1,80,5.64444,29,203,0,48,0,0,0,0,0,0.813728,0,0
